Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Education level,Reporting Type,Sex,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,ISO3
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",136,Cayman Islands,SECOND,G,FEMALE,PERCENT,100,100,,,100,100,100,,100,,,99.43182,99.2891,,,,,,100,,100,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",136,Cayman Islands,SECOND,G,MALE,PERCENT,100,100,,,99.0991,99.23664,99.24242,,95.68345,,,100,98.52941,,,,,,100,,99.90893,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",136,Cayman Islands,UPPSEC,G,BOTHSEX,PERCENT,100,100,,,100,100,99.42857,,,,,100,99.07975,,,,,,100,,99.94083,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",136,Cayman Islands,UPPSEC,G,FEMALE,PERCENT,100,100,,,100,100,100,,,,,100,99.09091,,,,,,100,,100,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",136,Cayman Islands,UPPSEC,G,MALE,PERCENT,100,100,,,100,100,98.7013,,,,,100,99.0566,,,,,,100,,99.82759,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",140,Central African Republic,SECOND,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,45.35392,,,,,,,CAF
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",140,Central African Republic,SECOND,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,49.08676,,,,,,,CAF
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",140,Central African Republic,SECOND,G,MALE,PERCENT,,,,,,,,,,,,,,,,,44.80801,,,,,,,CAF
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",62,Central and Southern Asia,LOWSEC,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,84.17455,77.61514,76.24444,74.07612,76.03422,77.98164,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",62,Central and Southern Asia,LOWSEC,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,85.58964,78.52116,77.46553,74.10369,76.37069,77.52207,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",62,Central and Southern Asia,LOWSEC,G,MALE,PERCENT,,,,,,,,,,,,,,,,82.80539,76.71507,75.00284,74.04788,75.6724,78.49051,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",62,Central and Southern Asia,PRIMAR,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,78.70651,78.07657,76.04932,67.86558,72.07188,77.29182,74.60191,77.50406,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",62,Central and Southern Asia,PRIMAR,G,FEMALE,PERCENT,,,,,,,,,,,,,,80.54001,78.5219,77.12413,69.32841,72.73826,77.02131,74.28177,76.93953,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",62,Central and Southern Asia,PRIMAR,G,MALE,PERCENT,,,,,,,,,,,,,,76.77711,77.58693,74.85372,66.19207,71.2721,77.6345,75.02672,78.27515,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",62,Central and Southern Asia,SECOND,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,80.98767,80.40554,86.75392,78.24624,81.54853,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",62,Central and Southern Asia,SECOND,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,85.09134,83.75265,91.50378,80.64295,83.66507,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",62,Central and Southern Asia,SECOND,G,MALE,PERCENT,,,,,,,,,,,,,,,,,77.43883,77.41203,82.56592,76.01513,79.55173,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",62,Central and Southern Asia,UPPSEC,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,85.27253,85.9252,,81.12439,85.97646,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",62,Central and Southern Asia,UPPSEC,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,95.00122,93.53976,,87.26125,92.86015,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",62,Central and Southern Asia,UPPSEC,G,MALE,PERCENT,,,,,,,,,,,,,,,,,78.23387,80.19008,,76.39558,80.65976,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",143,Central Asia,LOWSEC,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,93.33658,93.04771,92.60354,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",143,Central Asia,LOWSEC,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,93.19861,92.80906,92.3692,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",143,Central Asia,LOWSEC,G,MALE,PERCENT,,,,,,,,,,,,,,,,,93.59772,93.50477,93.05588,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",143,Central Asia,PREPRI,G,BOTHSEX,PERCENT,,,,,,95.01465,96.83739,96.97955,96.96291,96.991,96.97871,97.10266,97.89318,98.79842,97.15053,91.2243,89.23364,84.92037,,81.82043,88.17765,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",143,Central Asia,PREPRI,G,FEMALE,PERCENT,,,,,,94.97662,,,,,,,,,,91.02099,89.0989,84.7767,,,88.06093,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",143,Central Asia,PREPRI,G,MALE,PERCENT,,,,,,95.99793,,,,,,,,,,99.42882,94.57801,90.80028,,,92.37716,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",143,Central Asia,PRIMAR,G,BOTHSEX,PERCENT,,,,,,94.23388,96.19744,95.6606,95.97249,96.27312,96.90595,97.28783,94.21848,96.28979,99.50997,99.50797,99.6233,99.16408,98.2358,97.94595,96.96281,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",143,Central Asia,PRIMAR,G,FEMALE,PERCENT,,,,,,95.18061,95.8464,95.63746,,,96.85962,97.23045,95.03697,97.34312,,,,99.13368,98.27179,98.04974,97.14131,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",143,Central Asia,PRIMAR,G,MALE,PERCENT,,,,,,88.6061,98.48479,95.80459,,,97.2974,97.74094,87.9387,87.92617,,,,99.46176,97.86517,96.99754,95.40233,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",143,Central Asia,SECOND,G,BOTHSEX,PERCENT,,,,,,90.427,91.07183,92.16347,93.28069,95.2775,95.64145,95.60657,95.97241,95.15709,94.57214,95.35058,95.27617,95.94567,95.75436,96.64026,96.50505,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",143,Central Asia,SECOND,G,FEMALE,PERCENT,,,,,,90.65198,90.20994,91.51149,92.71765,94.43105,95.39826,95.71721,96.42278,96.5433,96.89369,95.76123,97.31971,97.76936,97.55765,98.44951,98.5432,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",143,Central Asia,SECOND,G,MALE,PERCENT,,,,,,90.00476,92.7565,93.49121,94.40855,97.01919,96.1506,95.38974,95.10029,92.57347,90.41225,94.58102,91.37857,92.36833,92.26971,93.13758,92.52201,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",143,Central Asia,UPPSEC,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,99.94229,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",148,Chad,LOWSEC,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,37.56007,39.51092,,,,,,,TCD
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",148,Chad,LOWSEC,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,36.40693,40.02414,,,,,,,TCD
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",148,Chad,LOWSEC,G,MALE,PERCENT,,,,,,,,,,,,,,,,37.64415,39.47445,,,,,,,TCD
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",148,Chad,PREPRI,G,BOTHSEX,PERCENT,,,,,,,,,,,65.61983,72.90715,,52.27882,,,24.43439,,,,,,,TCD
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",148,Chad,PREPRI,G,FEMALE,PERCENT,,,,,,,,,,,67.57322,71.86898,,53.15615,,,27.10027,,,,,,,TCD
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",148,Chad,PREPRI,G,MALE,PERCENT,,,,,,,,,,,58.26772,76.81159,,48.61111,,,10.9589,,,,,,,TCD
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",148,Chad,PRIMAR,G,BOTHSEX,PERCENT,,,,,,,,,,67.98233,70.17,68.48084,65.9663,64.98018,,,,,,,,,,TCD
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",148,Chad,SECOND,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,53.02731,,,44.01907,,,,,,,TCD
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",148,Chad,SECOND,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,44.1308,,,,,,,TCD
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",148,Chad,SECOND,G,MALE,PERCENT,,,,,,,,,,,,,,,,,44.01073,,,,,,,TCD
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",148,Chad,UPPSEC,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,49.33687,,,,,,,TCD
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",148,Chad,UPPSEC,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,48.49266,,,,,,,TCD
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",148,Chad,UPPSEC,G,MALE,PERCENT,,,,,,,,,,,,,,,,,49.4034,,,,,,,TCD
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",344,"China, Hong Kong Special Administrative Region",PREPRI,G,BOTHSEX,PERCENT,74.29512,76.31838,77.67416,83.07797,87.98873,92.45601,,95.85901,96.33993,95.76323,95.07105,94.978,94.91817,95.07489,94.77552,95.59451,95.35124,96.15219,96.48887,96.53588,97.10195,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",344,"China, Hong Kong Special Administrative Region",PREPRI,G,FEMALE,PERCENT,74.4258,76.44152,77.83909,83.25901,88.30984,92.74693,,96.0672,96.62834,95.9816,95.39157,95.36212,95.2115,95.36775,95.11955,95.9713,95.78481,96.53708,96.81051,96.88336,97.49822,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",344,"China, Hong Kong Special Administrative Region",PREPRI,G,MALE,PERCENT,54.23729,55.55556,50,59.09091,51.35135,56.71642,,70.93023,64.51613,70.93023,64.07767,63.49206,71.53285,70.28986,70.34884,72.72727,71.60494,76.75277,81.48148,81.32911,81.6156,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",344,"China, Hong Kong Special Administrative Region",PRIMAR,G,BOTHSEX,PERCENT,87.54923,89.39901,90.62563,91.14247,91.84921,93.16417,94.83207,94.56024,95.11988,95.12415,95.60564,95.79129,95.79185,96.00716,96.41133,96.17486,96.60663,96.89441,96.55109,95.98205,95.68095,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",344,"China, Hong Kong Special Administrative Region",PRIMAR,G,FEMALE,PERCENT,87.36877,89.10246,90.61158,91.14694,92.00976,93.29731,95.10364,94.8963,95.42334,95.56034,95.9476,96.06299,96.09698,96.36903,96.75157,96.56156,96.90508,97.16147,96.8489,96.38769,96.01517,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",344,"China, Hong Kong Special Administrative Region",PRIMAR,G,MALE,PERCENT,88.1708,90.41121,90.67385,91.12666,91.2776,92.68475,93.86213,93.38005,94.05105,93.58725,94.38937,94.82096,94.70279,94.72432,95.20575,94.82057,95.57853,95.98276,95.55942,94.65569,94.59577,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",344,"China, Hong Kong Special Administrative Region",SECOND,G,BOTHSEX,PERCENT,82.24999,84.29187,86.65885,87.79276,90.69878,92.89728,95.02652,94.30875,93.98363,93.31926,94.16552,94.56663,93.77655,95.00097,96.13397,96.57293,96.92313,97.21031,97.00058,96.219,95.74387,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",344,"China, Hong Kong Special Administrative Region",SECOND,G,FEMALE,PERCENT,,83.50176,86.08002,87.37824,90.58358,93.2478,,94.60594,94.18736,93.56118,94.2699,94.67856,94.11606,95.26947,96.41553,96.83722,97.13243,97.50445,97.31816,96.6967,96.29271,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",344,"China, Hong Kong Special Administrative Region",SECOND,G,MALE,PERCENT,,85.20607,87.33959,88.29716,90.84252,92.45205,,93.92782,93.7207,93.00418,94.02758,94.41755,93.32617,94.63892,95.75609,96.2168,96.64089,96.83265,96.59274,95.61672,95.05178,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",446,"China, Macao Special Administrative Region",LOWSEC,G,BOTHSEX,PERCENT,60.57692,60.85233,61.63462,63.07692,63.21335,66.98944,68.97778,72.30371,72.54733,70.04992,69.76171,70.83672,73.31606,75.23246,80,87.29236,88.4963,90.33079,89.83051,91.3961,93.02326,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",446,"China, Macao Special Administrative Region",LOWSEC,G,FEMALE,PERCENT,66.32302,68.9769,70.79511,72.9771,73.57143,76.85835,78.62166,80.58511,81.84282,79.63206,78.41352,78.45161,79.3956,80.26846,84.13333,88.57902,89.18206,91.11111,91.16883,92.65092,93.92133,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",446,"China, Macao Special Administrative Region",LOWSEC,G,MALE,PERCENT,51.12994,48.63524,46.11399,46.23377,46.69704,50.35461,52.41546,57.00246,56.36792,53.51474,54.91071,57.89474,63.02326,66.66667,73.33333,85.14412,87.36383,89.10675,87.63326,89.3617,91.49798,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",446,"China, Macao Special Administrative Region",PREPRI,G,BOTHSEX,PERCENT,93.59699,95.95142,97.88136,98.48156,97.60349,97.79736,97.52252,97.90356,96.80639,96.33911,94.5614,92.12963,93.20113,94.37908,92.09581,98.03493,99.13295,99.33993,99.46029,99.39394,99.71326,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",446,"China, Macao Special Administrative Region",PREPRI,G,FEMALE,PERCENT,93.58491,95.95142,98.08917,98.48156,97.58772,98,97.52252,97.89474,96.99399,96.31783,94.52297,92.30769,93.24713,94.43709,92.23301,98.00664,99.11937,99.3283,99.45055,99.46071,99.70782,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",446,"China, Macao Special Administrative Region",PREPRI,G,MALE,PERCENT,100,0,0,0,100,75,0,100,50,100,100,81.81818,90,90,81.81818,100,100,100,100,95.45455,100,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",446,"China, Macao Special Administrative Region",PRIMAR,G,BOTHSEX,PERCENT,83.52345,87.22877,89.66584,90.40248,90.93137,90.80174,88.93012,88.87515,86.29563,85.99369,84.71782,85.83021,87.98257,88.16276,88.19652,96.16725,97.5891,98.19477,98.52349,98.91757,98.89764,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",446,"China, Macao Special Administrative Region",PRIMAR,G,FEMALE,PERCENT,86.2491,89.37806,91.51599,92.3558,92.64099,92.777,91.30127,90.60309,88.1588,87.76978,86.73913,87.79443,89.71963,90.36827,90.45643,96.60095,97.88557,98.2906,98.69423,99.08444,99.08168,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",446,"China, Macao Special Administrative Region",PRIMAR,G,MALE,PERCENT,63.49206,70.32967,74.7191,74.43182,76.96629,75.40984,72.41379,76.04167,73.33333,73.33333,70.55838,72.1393,76.74419,73.33333,73.5426,93.6255,96,97.71429,97.733,98.16514,98.08917,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",446,"China, Macao Special Administrative Region",SECOND,G,BOTHSEX,PERCENT,60.49966,59.34608,60.1255,62.98157,63.86807,66.58642,67.96657,69.45701,71.01516,71.44725,71.16773,72.09671,74.27419,76.92308,81.75933,87.37162,89.16914,90.66421,91.3458,92.77198,93.09078,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",446,"China, Macao Special Administrative Region",SECOND,G,FEMALE,PERCENT,66.74584,66.95747,70.04008,72.69193,73.4676,76.47548,77.05047,77.92998,79.55247,79.77941,78.87527,78.4605,79.52055,81.6645,84.79948,88.48369,90.29004,91.72457,92.44694,93.72226,94.29825,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",446,"China, Macao Special Administrative Region",SECOND,G,MALE,PERCENT,52.26917,49.43182,47.01987,49.86877,51.10594,52.97483,54.96614,57.03125,58.4563,59.31478,60.12397,63.05182,66.76471,69.9714,77.40741,85.74109,87.56757,89.1748,89.77778,91.41825,91.37778,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",446,"China, Macao Special Administrative Region",UPPSEC,G,BOTHSEX,PERCENT,60.36697,56.86275,57.92426,62.84953,64.73318,66.09989,66.86103,66.31779,69.26108,72.98535,72.67135,73.29721,75.11346,78.34758,83.27427,87.4386,89.72279,90.92097,92.60753,93.93939,93.15562,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",446,"China, Macao Special Administrative Region",UPPSEC,G,FEMALE,PERCENT,67.69231,63.02251,68.60465,72.19251,73.30317,75.91837,75.04488,74.37722,76.5233,79.96661,79.44984,78.47025,79.64481,82.97604,85.42714,88.39506,91.30435,92.23638,93.62981,94.72393,94.71598,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",446,"China, Macao Special Administrative Region",UPPSEC,G,MALE,PERCENT,53.68421,50.49834,47.96748,53.5809,55.71429,55.43237,57.20339,57.05521,60.39387,64.50304,64.61538,67.06485,69.49153,72.34043,80.4878,86.17886,87.71121,89.22156,91.31098,92.93564,91.28368,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",170,Colombia,LOWSEC,G,BOTHSEX,PERCENT,,,,,,,,96.34536,,96.33589,96.348,97.07384,97.35646,98.37752,98.98533,97.28993,98.00616,98.19228,,99.11162,97.99062,,,COL
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",170,Colombia,LOWSEC,G,FEMALE,PERCENT,,,,,,,,97.474,,97.46264,97.47641,97.55102,98.05706,98.85783,99.28957,97.94094,98.59555,98.72828,,99.37457,98.22572,,,COL
