Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Reporting Type,Sex,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,ISO3
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",498,Republic of Moldova,G,FEMALE,PERCENT,,,,,,,,,,,,,,,99.97489,98.62824,100,100,100,98.75412,99.33779,,,MDA
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",498,Republic of Moldova,G,MALE,PERCENT,,,,,,,,,,,,,,,100,100,95.78005,97.70085,98.76746,100,100,,,MDA
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",642,Romania,G,BOTHSEX,PERCENT,98.74902,94.77866,99.08375,98.68191,98.96141,98.86413,98.96093,99.43712,99.6966,97.45868,99.67374,99.49341,99.41422,88.29816,86.18191,85.80788,83.41057,78.30406,82.22463,84.50018,,,,ROU
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",642,Romania,G,FEMALE,PERCENT,100,95.48993,100,100,100,100,100,100,100,97.7466,99.81335,99.67345,99.63805,88.32127,86.16405,85.33577,83.45677,78.05,82.18949,83.96008,,,,ROU
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",642,Romania,G,MALE,PERCENT,97.56017,94.10337,98.21398,97.43082,97.97566,97.78597,97.97453,98.90261,99.40836,97.18506,99.54113,99.32266,99.20186,88.27626,86.19882,86.25458,83.36687,78.54409,82.25782,85.0106,,,,ROU
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",643,Russian Federation,G,BOTHSEX,PERCENT,,,,,,,,,87.74729,90.5805,,88.74781,82.63679,83.75694,87.9149,93.19683,94.06919,92.86097,90.26078,92.96395,,,,RUS
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",643,Russian Federation,G,FEMALE,PERCENT,,,,,,,,,87.82908,90.86869,,88.85696,82.67793,83.6108,87.6472,93.09387,93.64684,92.124,89.63626,92.6566,,,,RUS
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",643,Russian Federation,G,MALE,PERCENT,,,,,,,,,87.66936,90.30588,,88.64383,82.59758,83.89624,88.17006,93.29494,94.4713,93.56205,90.85408,93.25547,,,,RUS
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",646,Rwanda,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,40.81846,43.20096,47.84139,52.72906,,,,RWA
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",646,Rwanda,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,41.51505,43.72529,48.63722,53.19889,,,,RWA
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",646,Rwanda,G,MALE,PERCENT,,,,,,,,,,,,,,,,,40.12257,42.67834,47.05002,52.26294,,,,RWA
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",659,Saint Kitts and Nevis,G,BOTHSEX,PERCENT,,,,,,,,,,,,94.74506,,,96.70391,94.85426,89.33772,,,,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",659,Saint Kitts and Nevis,G,FEMALE,PERCENT,,,,,,,,,,,,100,,,93.45385,89.80886,78.82561,,,,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",659,Saint Kitts and Nevis,G,MALE,PERCENT,,,,,,,,,,,,89.63609,,,100,100,100,,,,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",662,Saint Lucia,G,BOTHSEX,PERCENT,77.43168,74.47384,79.30397,72.5832,74.73788,76.07216,78.93988,76.65428,83.16485,81.25761,77.62385,73.45019,80.79121,93.8714,98.22974,94.39547,99.46616,96.03506,95.64068,97.65021,99.04863,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",662,Saint Lucia,G,FEMALE,PERCENT,78.70813,76.87614,78.69159,73.46939,76.52459,77.80041,79.53092,76.93452,83.90625,79.19738,77.14528,71.10727,79.96438,100,100,100,100,100,100,100,100,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",662,Saint Lucia,G,MALE,PERCENT,76.19873,72.13989,79.90256,71.70762,72.9535,74.33447,78.34758,76.37444,82.43034,83.27974,78.09129,75.73964,81.59722,87.91138,96.50906,88.95503,98.94809,92.17915,91.39556,95.35488,98.11915,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",670,Saint Vincent and the Grenadines,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,99.37756,89.71693,97.1345,98.52445,95.483,99.81752,,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",670,Saint Vincent and the Grenadines,G,FEMALE,PERCENT,,,,,,,,,,,,,,98.75293,88.76014,95.31616,97.05978,100,99.51515,,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",670,Saint Vincent and the Grenadines,G,MALE,PERCENT,,,,,,,,,,,,,,100,90.6682,98.9486,100,90.92702,100,,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",882,Samoa,G,BOTHSEX,PERCENT,39.00407,38.70523,,,,,,,,,25.56191,28.337,24.53928,26.75028,27.83916,27.53623,28.60486,33.19125,37.97129,35.05296,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",882,Samoa,G,FEMALE,PERCENT,43.48003,43.11129,,,,,,,,,28.51135,29.68169,25.36232,30.04292,30.30647,27.97641,29.7561,35.13305,41.90855,35.31568,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",882,Samoa,G,MALE,PERCENT,34.94644,34.70919,,,,,,,,,22.77424,27.07525,23.77387,23.71357,25.57331,27.13073,27.54325,31.39493,34.31734,34.80893,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",674,San Marino,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,85.64525,88.22298,91.96187,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",674,San Marino,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,100,76.81631,100,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",674,San Marino,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,74.57376,100,84.45607,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",678,Sao Tome and Principe,G,BOTHSEX,PERCENT,,,,45.17887,48.97489,53.57381,,45.41825,44.90501,44.16159,38.80171,46.6899,48.43509,46.56514,44.87977,52.38095,,,,,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",678,Sao Tome and Principe,G,FEMALE,PERCENT,,,,45.27221,50.32498,55.54558,,47.30056,45.23625,45.41729,40.23775,48.94441,49.01486,47.896,46.97485,53.71622,,,,,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",678,Sao Tome and Principe,G,MALE,PERCENT,,,,45.08698,47.64518,51.63428,,43.56945,44.57969,42.93022,37.39407,44.47895,47.8673,45.26281,42.82862,51.07438,,,,,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",682,Saudi Arabia,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,42.39688,44.658,46.82059,45.80565,50.12071,53.01432,,,SAU
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",682,Saudi Arabia,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,42.69018,41.85383,48.30025,,51.65861,54.63596,,,SAU
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",682,Saudi Arabia,G,MALE,PERCENT,,,,,,,,,,,,,,,,42.11115,47.38377,45.3826,,48.63239,51.44489,,,SAU
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",686,Senegal,G,BOTHSEX,PERCENT,13.74088,,,17.03931,7.23541,7.37575,10.00108,11.22808,12.12661,12.61479,14.36028,15.55541,16.28934,16.04033,18.06066,17.69955,,,,16.13666,15.93175,,,SEN
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",686,Senegal,G,FEMALE,PERCENT,12.31914,,,17.05714,7.66083,7.78103,10.59364,11.88232,12.55114,13.40053,15.07904,16.54648,17.31347,16.91011,19.05292,18.78471,,,,17.10417,16.85969,,,SEN
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",686,Senegal,G,MALE,PERCENT,15.13557,,,17.0218,6.81818,6.97837,9.41983,10.58701,11.71112,11.84657,13.65799,14.58697,15.28902,15.1912,17.09254,16.64149,,,,15.19478,15.02888,,,SEN
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",688,Serbia,G,BOTHSEX,PERCENT,,,,,,,,91.8696,92.15034,87.91655,87.00883,96.51952,98.89561,99.66193,98.49868,96.26793,93.44856,96.8419,93.71937,90.63572,92.70411,,,SRB
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",688,Serbia,G,FEMALE,PERCENT,,,,,,,,91.30335,91.47339,87.90282,87.4833,96.07633,97.7393,99.3067,99.24814,96.05382,93.74093,97.11081,93.50316,90.36645,92.91991,,,SRB
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",688,Serbia,G,MALE,PERCENT,,,,,,,,92.4136,92.79758,87.92954,86.56312,96.93577,100,100,97.79254,96.46745,93.17566,96.58652,93.92118,90.89105,92.49985,,,SRB
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",690,Seychelles,G,BOTHSEX,PERCENT,97.49015,93.77926,93.25533,89.42172,92.78394,95.21841,,94.93772,97.24533,99.33521,98.98883,98.11779,,94.11371,97.76292,93.94519,95.42821,97.37576,95.26775,92.47044,96.95841,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",690,Seychelles,G,FEMALE,PERCENT,94.84626,93.28767,92.54571,86.88761,85.20761,100,,89.60939,100,100,100,96.1441,,98.34938,95.40355,97.64089,100,100,96.15385,94.35897,97.57033,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",690,Seychelles,G,MALE,PERCENT,100,94.24837,93.93531,91.85083,100,90.7032,,100,94.62476,98.69948,98.0187,100,,90.10417,100,90.44665,91.09173,94.89183,94.43099,90.68924,96.38118,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",694,Sierra Leone,G,BOTHSEX,PERCENT,,,,,,,,,,,,,36.07893,,,33.84304,30.54166,37.41331,41.67206,,,,,SLE
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",694,Sierra Leone,G,FEMALE,PERCENT,,,,,,,,,,,,,36.13298,,,34.46346,30.948,38.42675,42.91288,,,,,SLE
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",694,Sierra Leone,G,MALE,PERCENT,,,,,,,,,,,,,36.02475,,,33.22155,30.13516,36.39947,40.43254,,,,,SLE
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",702,Singapore,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,95,94,95.6,94.7,100,97.05954,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",534,Sint Maarten (Dutch part),G,BOTHSEX,PERCENT,,,,,,,,,,,,,94.59505,,95.03529,,,,,,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",534,Sint Maarten (Dutch part),G,FEMALE,PERCENT,,,,,,,,,,,,,100,,89.90012,,,,,,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",534,Sint Maarten (Dutch part),G,MALE,PERCENT,,,,,,,,,,,,,89.53805,,100,,,,,,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",703,Slovakia,G,BOTHSEX,PERCENT,,75.56432,76.58769,80.24439,83.46702,87.26925,87.72341,83.53602,82.32133,82.5163,84.69801,85.16114,82.47514,80.96717,82.45243,84.42955,81.90773,82.32451,83.96544,84.90486,,,,SVK
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",703,Slovakia,G,FEMALE,PERCENT,,75.00837,75.46542,79.83896,82.75392,86.86087,87.53418,82.42275,82.31595,81.99729,84.18494,84.38837,82.0779,80.89909,82.42702,83.63339,82.91438,82.69292,83.05867,84.67928,,,,SVK
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",703,Slovakia,G,MALE,PERCENT,,76.09293,77.65446,80.62991,84.14555,87.65809,87.90359,84.59642,82.32645,83.01091,85.187,85.89753,82.85379,81.03208,82.47666,85.18883,80.94726,81.97283,84.83142,85.12042,,,,SVK
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",705,Slovenia,G,BOTHSEX,PERCENT,87.20281,99.19622,99.02303,99.56351,86.54922,83.60637,87.95297,87.73483,91.02899,89.52975,92.31157,91.8216,94.79287,93.43227,96.70266,94.46094,95.62734,94.07689,94.25454,91.58087,,,,SVN
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",705,Slovenia,G,FEMALE,PERCENT,73.69825,100,97.99125,99.10191,82.85122,82.39241,87.04071,87.244,89.95782,88.28682,92.29527,90.80486,93.76758,92.99317,96.50218,93.60337,94.90008,94.35988,93.60888,91.96923,,,,SVN
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",705,Slovenia,G,MALE,PERCENT,100,98.43387,100,100,90.03586,84.74946,88.81088,88.19705,92.03843,90.701,92.32692,92.77925,95.75702,93.84481,96.891,95.2668,96.3114,93.81044,94.86322,91.21424,,,,SVN
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",722,Small island developing States (SIDS),G,BOTHSEX,PERCENT,73.73605,73.78863,73.6028,75.03006,76.17431,77.2666,76.8998,76.96272,77.82156,79.48521,78.87291,79.67976,79.44227,80.98179,82.01846,83.50917,83.34121,82.92568,82.33842,83.33646,83.35938,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",722,Small island developing States (SIDS),G,FEMALE,PERCENT,74.03075,73.67794,73.27474,74.87358,75.75997,77.22588,76.82379,76.9352,77.78572,78.66177,78.55444,79.48256,,80.95243,82.22904,83.68913,83.12257,82.8624,82.08995,83.09291,83.23457,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",722,Small island developing States (SIDS),G,MALE,PERCENT,73.45392,73.89596,73.91862,75.18175,76.57347,77.30748,76.97407,76.99047,77.85684,80.27383,79.17797,79.86965,,81.01189,81.81986,83.34035,83.55307,82.98877,82.57759,83.57085,83.47958,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",90,Solomon Islands,G,BOTHSEX,PERCENT,,,,,,,,,,,66.69577,64.7892,60.83446,59.48663,62.16216,63.57477,66.04495,71.25732,58.67476,65.63929,,,,SLB
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",90,Solomon Islands,G,FEMALE,PERCENT,,,,,,,,,,,,,,60.58232,63.80102,63.83691,,,60.06213,67.02093,,,,SLB
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",90,Solomon Islands,G,MALE,PERCENT,,,,,,,,,,,,,,58.45796,60.62634,63.32907,,,57.3733,64.34257,,,,SLB
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",710,South Africa,G,BOTHSEX,PERCENT,41.11631,,,,,,,,,,,,,,,72.09139,,,72.40176,71.97744,,,,ZAF
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",710,South Africa,G,FEMALE,PERCENT,41.54823,,,,,,,,,,,,,,,64.39256,,,73.2949,72.8918,,,,ZAF
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",710,South Africa,G,MALE,PERCENT,40.69227,,,,,,,,,,,,,,,79.6152,,,71.52951,71.08422,,,,ZAF
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",728,South Sudan,G,BOTHSEX,PERCENT,,,,,,,,,,,,21.18501,,,,20.54576,,,,,,,,SSD
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",728,South Sudan,G,FEMALE,PERCENT,,,,,,,,,,,,18.4124,,,,18.87147,,,,,,,,SSD
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",728,South Sudan,G,MALE,PERCENT,,,,,,,,,,,,23.89234,,,,22.17861,,,,,,,,SSD
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",35,South-Eastern Asia,G,BOTHSEX,PERCENT,61.63046,60.615,61.29575,62.5391,63.34344,64.2217,65.49242,68.77622,69.60224,70.92922,70.83438,76.05804,79.94369,82.32728,84.37693,85.47215,84.09869,85.12898,85.81861,87.34354,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",35,South-Eastern Asia,G,FEMALE,PERCENT,,,,,,63.71418,64.99342,68.34146,69.45735,71.27065,71.6468,76.47151,80.2357,82.29299,83.80767,86.26831,85.9884,86.73411,87.68171,89.18175,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",35,South-Eastern Asia,G,MALE,PERCENT,,,,,,64.69721,65.96021,69.18176,69.73188,70.59501,70.05547,75.6575,79.66162,82.35627,84.91427,84.71785,82.31223,83.61081,84.05546,85.60779,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",34,Southern Asia,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,86.81553,86.01556,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",34,Southern Asia,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,86.61819,85.7726,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",34,Southern Asia,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,86.99718,86.24073,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",724,Spain,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,99.56543,99.81044,94.00394,92.73872,93.17533,94.87244,94.86602,,,,ESP
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",724,Spain,G,FEMALE,PERCENT,,,,,,,,,,,,,,100,100,94.15151,93.11726,93.42008,95.04272,95.1036,,,,ESP
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",724,Spain,G,MALE,PERCENT,,,,,,,,,,,,,,99.15855,99.63312,93.866,92.38512,92.94616,94.7126,94.64248,,,,ESP
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",275,State of Palestine,G,BOTHSEX,PERCENT,54.70797,52.82886,48.84889,44.39184,44.34828,45.02943,47.16929,,39.20348,41.37173,41.52188,52.57249,47.71218,53.09679,58.14782,66.65185,,64.40905,67.79664,65.19655,68.41025,,,PSE
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",275,State of Palestine,G,FEMALE,PERCENT,53.82787,50.46906,47.36645,44.07724,44.45906,45.58166,47.76473,,38.78965,41.002,41.14754,53.04662,47.30963,52.59694,58.50296,57.85524,,64.38058,68.65723,65.70814,69.55796,,,PSE
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",275,State of Palestine,G,MALE,PERCENT,55.55065,55.08818,50.26786,44.69289,44.24228,44.50108,46.59952,,39.59985,41.72607,41.88079,52.11782,48.0981,53.57574,57.80772,75.07119,,64.43628,66.97382,64.7075,67.3132,,,PSE
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",202,Sub-Saharan Africa,G,BOTHSEX,PERCENT,,,,,,29.74339,30.70476,32.02579,33.49846,35.13631,35.80029,37.06004,40.47971,42.81727,43.51709,44.54735,44.23917,44.39892,44.17934,46.45056,49.2991,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",202,Sub-Saharan Africa,G,FEMALE,PERCENT,,,,,,,,31.53817,33.0737,34.82673,35.65075,37.27253,40.79914,42.81473,43.24089,44.13357,43.87571,44.28306,44.36089,46.50485,49.42094,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",202,Sub-Saharan Africa,G,MALE,PERCENT,,,,,,,,32.50423,33.91583,35.43982,35.94614,36.84906,40.16427,42.81743,43.78493,44.95086,44.59455,44.51292,44.00334,46.39961,49.18102,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",729,Sudan,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,39.92613,,,,,SDN
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",729,Sudan,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,40.04854,,,,,SDN
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",729,Sudan,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,39.80717,,,,,SDN
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",740,Suriname,G,BOTHSEX,PERCENT,,,,,,,,,85.69528,85.45213,80.35969,77.92827,82.10838,87.22691,90.21228,94.19119,93.21936,86.99187,90.27315,88.92468,92.09905,,,SUR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",740,Suriname,G,FEMALE,PERCENT,,,,,,,,,88.73295,88.28989,82.05685,79.35471,83.42257,90.75547,91.78956,96.54828,95.79598,88.86905,89.69398,90.11399,94.17647,,,SUR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",740,Suriname,G,MALE,PERCENT,,,,,,,,,82.88173,82.8168,78.78008,76.60162,80.88561,83.94377,88.74467,91.99777,90.82144,85.24469,90.8122,87.81782,90.16603,,,SUR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",752,Sweden,G,BOTHSEX,PERCENT,98.14698,95.33699,90.58615,89.55049,91.90471,97.36497,99.47982,99.39738,99.87394,99.61052,99.75749,98.4743,97.55099,98.32602,97.97331,98.13737,98.56901,99.87184,99.71416,99.93355,,,,SWE
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",752,Sweden,G,FEMALE,PERCENT,98.63468,95.6512,90.4065,90.01156,91.7948,96.73975,100,98.76236,99.74111,100,100,98.23844,97.88909,98.38635,97.91069,97.96827,98.72228,100,99.75645,100,,,,SWE
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",752,Sweden,G,MALE,PERCENT,97.68325,95.0382,90.75705,89.11194,92.00922,97.95889,98.98619,100,100,99.24087,99.52735,98.69804,97.23045,98.26889,98.03254,98.2971,98.42436,99.75088,99.67419,99.87063,,,,SWE
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",756,Switzerland,G,BOTHSEX,PERCENT,97.91186,96.18448,95.42393,98.19463,97.54733,98.35621,98.93247,99.91244,97.85607,99.13025,99.3577,98.85844,99.80379,99.94609,99.66676,99.49466,99.74615,99.43198,99.85818,99.64182,,,,CHE
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",756,Switzerland,G,FEMALE,PERCENT,98.40691,96.80617,96.14973,98.62285,97.86381,98.64592,99.14269,99.81988,97.82879,99.2205,99.80691,100,100,100,100,98.96134,99.47861,100,99.70849,99.26349,,,,CHE
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",756,Switzerland,G,MALE,PERCENT,97.44529,95.6001,94.74034,97.79034,97.24786,98.08173,98.73352,100,97.88184,99.04509,98.93448,97.78437,99.61886,99.89519,99.35153,100,100,98.8934,100,100,,,,CHE
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",760,Syrian Arab Republic,G,BOTHSEX,PERCENT,51.29043,52.02665,52.09051,54.82312,55.79419,57.81983,72.69876,65.18294,62.53659,55.79005,49.90971,58.94837,59.20306,39.58885,,,,,,,,,,SYR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",760,Syrian Arab Republic,G,FEMALE,PERCENT,49.33397,49.94032,50.11356,53.06042,54.16345,56.47988,71.43749,64.19911,61.83302,55.0918,49.2457,57.99663,58.30978,38.93019,,,,,,,,,,SYR
