Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Age,Location,Reporting Type,Sex,Type of skill,Units,2013,2014,2015,2016,2017,2018,2019,2020,ISO3,latest_value,latest_value_year
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",446,"China, Macao Special Administrative Region",,,G,MALE,CMFL,PERCENT,,,,,,44.57912,,,,44.57912,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",446,"China, Macao Special Administrative Region",,,G,MALE,COPA,PERCENT,,,,,,44.81481,,,,44.81481,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",446,"China, Macao Special Administrative Region",,,G,MALE,EMAIL,PERCENT,,,,,,42.96296,,,,42.96296,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",446,"China, Macao Special Administrative Region",,,G,MALE,EPRS,PERCENT,,,,,,34.98316,,,,34.98316,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",446,"China, Macao Special Administrative Region",,,G,MALE,INST,PERCENT,,,,,,30.40404,,,,30.40404,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",446,"China, Macao Special Administrative Region",,,G,MALE,PCPR,PERCENT,,,,,,8.11448,,,,8.11448,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",446,"China, Macao Special Administrative Region",,,G,MALE,SOFT,PERCENT,,,,,,43.60269,,,,43.60269,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",446,"China, Macao Special Administrative Region",,,G,MALE,TRAF,PERCENT,,,,,,39.22559,,,,39.22559,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",170,Colombia,,,G,BOTHSEX,ARSP,PERCENT,,,,26.92672,25.31392,24.65325,23.00526,,COL,23.00526,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",170,Colombia,,,G,BOTHSEX,CMFL,PERCENT,,,,39.87543,40.04392,37.48813,34.7257,,COL,34.7257,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",170,Colombia,,,G,BOTHSEX,COPA,PERCENT,,,,37.52622,38.34479,35.84996,33.31105,,COL,33.31105,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",170,Colombia,,,G,BOTHSEX,EMAIL,PERCENT,,,,37.27654,37.42593,34.57389,31.46295,,COL,31.46295,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",170,Colombia,,,G,BOTHSEX,EPRS,PERCENT,,,,28.80837,26.18344,25.60213,23.72984,,COL,23.72984,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",170,Colombia,,,G,BOTHSEX,INST,PERCENT,,,,30.23197,29.60082,27.53477,26.37367,,COL,26.37367,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",170,Colombia,,,G,BOTHSEX,PCPR,PERCENT,,,,,7.47071,6.01389,4.57819,,COL,4.57819,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",170,Colombia,,,G,BOTHSEX,SOFT,PERCENT,,,,,19.94807,17.46581,15.44251,,COL,15.44251,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",170,Colombia,,,G,BOTHSEX,TRAF,PERCENT,,,,32.33475,28.73773,26.71023,24.77573,,COL,24.77573,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",170,Colombia,,,G,FEMALE,ARSP,PERCENT,,,,27.02562,24.64448,24.5672,,,COL,24.5672,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",170,Colombia,,,G,FEMALE,CMFL,PERCENT,,,,39.36763,39.26652,37.17732,,,COL,37.17732,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",170,Colombia,,,G,FEMALE,COPA,PERCENT,,,,37.24694,37.52053,35.58763,,,COL,35.58763,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",170,Colombia,,,G,FEMALE,EMAIL,PERCENT,,,,37.19049,36.99923,34.63382,,,COL,34.63382,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",170,Colombia,,,G,FEMALE,EPRS,PERCENT,,,,29.18574,25.94979,25.61124,,,COL,25.61124,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",170,Colombia,,,G,FEMALE,INST,PERCENT,,,,29.57388,28.35573,26.91736,,,COL,26.91736,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",170,Colombia,,,G,FEMALE,PCPR,PERCENT,,,,,6.5808,5.05694,,,COL,5.05694,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",170,Colombia,,,G,FEMALE,SOFT,PERCENT,,,,,18.26372,16.22775,,,COL,16.22775,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",170,Colombia,,,G,FEMALE,TRAF,PERCENT,,,,31.93286,27.78667,26.28149,,,COL,26.28149,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",170,Colombia,,,G,MALE,ARSP,PERCENT,,,,26.82469,26.00361,24.742,,,COL,24.742,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",170,Colombia,,,G,MALE,CMFL,PERCENT,,,,40.39934,40.84485,37.80865,,,COL,37.80865,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",170,Colombia,,,G,MALE,COPA,PERCENT,,,,37.81436,39.194,36.12049,,,COL,36.12049,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",170,Colombia,,,G,MALE,EMAIL,PERCENT,,,,37.36532,37.86555,34.51208,,,COL,34.51208,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",170,Colombia,,,G,MALE,EPRS,PERCENT,,,,28.41903,26.42415,25.59273,,,COL,25.59273,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",170,Colombia,,,G,MALE,INST,PERCENT,,,,30.91095,30.88359,28.1715,,,COL,28.1715,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",170,Colombia,,,G,MALE,PCPR,PERCENT,,,,,8.38754,7.00078,,,COL,7.00078,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",170,Colombia,,,G,MALE,SOFT,PERCENT,,,,,21.68339,18.7426,,,COL,18.7426,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",170,Colombia,,,G,MALE,TRAF,PERCENT,,,,32.74939,29.71758,27.1524,,,COL,27.1524,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",384,Côte d'Ivoire,,,G,BOTHSEX,ARSP,PERCENT,,,2.03,2.36056,2.67491,3.07082,3.26214,,CIV,3.26214,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",384,Côte d'Ivoire,,,G,BOTHSEX,CMFL,PERCENT,,,11.2264,14.90925,18.41152,18.61332,18.69347,,CIV,18.69347,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",384,Côte d'Ivoire,,,G,BOTHSEX,COPA,PERCENT,,,10.44526,10.54333,10.63659,10.73357,11.85823,,CIV,11.85823,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",384,Côte d'Ivoire,,,G,BOTHSEX,EMAIL,PERCENT,,,9.72632,14.19047,18.43574,19.22906,19.92443,,CIV,19.92443,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",384,Côte d'Ivoire,,,G,BOTHSEX,EPRS,PERCENT,,,1.65,1.90687,2.15115,1.79156,1.50722,,CIV,1.50722,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",384,Côte d'Ivoire,,,G,BOTHSEX,INST,PERCENT,,,5.025,5.86099,6.656,5.44377,4.49276,,CIV,4.49276,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",384,Côte d'Ivoire,,,G,BOTHSEX,PCPR,PERCENT,,,,,0.59912,0.64074,0.66286,,CIV,0.66286,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",384,Côte d'Ivoire,,,G,BOTHSEX,SOFT,PERCENT,,,8.29537,8.43613,8.56998,7.44264,6.52793,,CIV,6.52793,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",384,Côte d'Ivoire,,,G,BOTHSEX,TRAF,PERCENT,,,,,8.04886,6.45618,5.21556,,CIV,5.21556,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",384,Côte d'Ivoire,,,G,FEMALE,ARSP,PERCENT,,,,,,,2.00515,,CIV,2.00515,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",384,Côte d'Ivoire,,,G,FEMALE,COPA,PERCENT,,,,,,,8.80417,,CIV,8.80417,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",384,Côte d'Ivoire,,,G,FEMALE,EMAIL,PERCENT,,,,,,,17.3416,,CIV,17.3416,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",384,Côte d'Ivoire,,,G,FEMALE,EPRS,PERCENT,,,,,,,0.54483,,CIV,0.54483,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",384,Côte d'Ivoire,,,G,FEMALE,INST,PERCENT,,,,,,,3.39611,,CIV,3.39611,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",384,Côte d'Ivoire,,,G,FEMALE,PCPR,PERCENT,,,,,,,0.22982,,CIV,0.22982,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",384,Côte d'Ivoire,,,G,FEMALE,SOFT,PERCENT,,,,,,,4.11768,,CIV,4.11768,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",384,Côte d'Ivoire,,,G,FEMALE,TRAF,PERCENT,,,,,,,2.67421,,CIV,2.67421,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",384,Côte d'Ivoire,,,G,MALE,ARSP,PERCENT,,,,,,,4.57718,,CIV,4.57718,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",384,Côte d'Ivoire,,,G,MALE,COPA,PERCENT,,,,,,,15.05335,,CIV,15.05335,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",384,Côte d'Ivoire,,,G,MALE,EMAIL,PERCENT,,,,,,,22.62655,,CIV,22.62655,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",384,Côte d'Ivoire,,,G,MALE,EPRS,PERCENT,,,,,,,2.51405,,CIV,2.51405,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",384,Côte d'Ivoire,,,G,MALE,INST,PERCENT,,,,,,,5.64005,,CIV,5.64005,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",384,Côte d'Ivoire,,,G,MALE,PCPR,PERCENT,,,,,,,1.1159,,CIV,1.1159,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",384,Côte d'Ivoire,,,G,MALE,SOFT,PERCENT,,,,,,,9.04951,,CIV,9.04951,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",384,Côte d'Ivoire,,,G,MALE,TRAF,PERCENT,,,,,,,7.87429,,CIV,7.87429,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",191,Croatia,,,G,BOTHSEX,ARSP,PERCENT,,37.10449,45.77979,47.78963,32.14515,,43.1358,,HRV,43.1358,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",191,Croatia,,,G,BOTHSEX,CMFL,PERCENT,,54.99841,59.3202,60.87758,46.14079,,56.49793,,HRV,56.49793,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",191,Croatia,,,G,BOTHSEX,COPA,PERCENT,,44.20769,54.04611,56.48847,41.67999,,58.78975,,HRV,58.78975,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",191,Croatia,,,G,BOTHSEX,EMAIL,PERCENT,45.0333,,52.72596,57.5107,,,,,HRV,57.5107,2016
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",191,Croatia,,,G,BOTHSEX,EPRS,PERCENT,,24.1182,43.60461,41.14808,41.72839,,41.40796,,HRV,41.40796,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",191,Croatia,,,G,BOTHSEX,INST,PERCENT,,33.12549,,,,,,,HRV,33.12549,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",191,Croatia,,,G,BOTHSEX,PCPR,PERCENT,,11.35589,10.1439,7.08264,4.83304,,8.563,,HRV,8.563,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",191,Croatia,,,G,BOTHSEX,SOFT,PERCENT,,,48.58159,51.31147,41.72839,,53.82834,,HRV,53.82834,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",191,Croatia,,,G,BOTHSEX,TRAF,PERCENT,,38.2956,53.70371,58.14043,42.40297,,56.49789,,HRV,56.49789,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",191,Croatia,,,G,FEMALE,ARSP,PERCENT,,34.60861,41.98189,42.62135,25.15958,,38.6579,,HRV,38.6579,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",191,Croatia,,,G,FEMALE,CMFL,PERCENT,,53.02677,52.75702,54.99521,38.42821,,,,HRV,38.42821,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",191,Croatia,,,G,FEMALE,COPA,PERCENT,,40.20271,49.32418,51.70615,35.29504,,54.16467,,HRV,54.16467,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",191,Croatia,,,G,FEMALE,EMAIL,PERCENT,40.07348,,,,,,,,HRV,40.07348,2013
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",191,Croatia,,,G,FEMALE,EPRS,PERCENT,,22.2331,39.89759,37.93506,33.25578,,39.54219,,HRV,39.54219,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",191,Croatia,,,G,FEMALE,INST,PERCENT,,27.70872,,,,,,,HRV,27.70872,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",191,Croatia,,,G,FEMALE,PCPR,PERCENT,,7.47279,5.03317,3.57246,1.72602,,6.95918,,HRV,6.95918,2019
