Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Education level,Reporting Type,Sex,Type of skill,Units,2000,2001,2003,2004,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,ISO3
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),203,Czechia,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,97.27,,,,,,,,98.25,,,,,97.04,,,,,CZE
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),203,Czechia,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,,57.34,,,,69.28,,,,77.39,,,,76.46,,CZE
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),203,Czechia,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,97.99,,,,,,,,98.57,,,,,97.98,,,,,CZE
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),203,Czechia,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,,59.73,,,,74.15,,,,79.42,,,,80.24,,CZE
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),203,Czechia,PRIMAR,G,MALE,SKILL_READ,PERCENT,,96.58,,,,,,,,97.93,,,,,96.14,,,,,CZE
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),408,Democratic People's Republic of Korea,GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,83.4,,,,PRK
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),408,Democratic People's Republic of Korea,GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,93.5,,,,PRK
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),408,Democratic People's Republic of Korea,GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,85.2,,,,PRK
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),408,Democratic People's Republic of Korea,GRAD23,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,94.4,,,,PRK
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),408,Democratic People's Republic of Korea,GRAD23,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,81.8,,,,PRK
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),408,Democratic People's Republic of Korea,GRAD23,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,92.7,,,,PRK
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),180,Democratic Republic of the Congo,GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,76.8,,COD
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),180,Democratic Republic of the Congo,GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,,41.6,,COD
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),180,Democratic Republic of the Congo,GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,72.6,,COD
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),180,Democratic Republic of the Congo,GRAD23,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,,39.1,,COD
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),180,Democratic Republic of the Congo,GRAD23,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,82,,COD
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),180,Democratic Republic of the Congo,GRAD23,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,,43.1,,COD
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),180,Democratic Republic of the Congo,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,3.2,,COD
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),180,Democratic Republic of the Congo,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,38,,,,,,,,,9.2,,COD
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),180,Democratic Republic of the Congo,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,2.9,,COD
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),180,Democratic Republic of the Congo,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,,8.5,,COD
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),180,Democratic Republic of the Congo,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,3.6,,COD
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),180,Democratic Republic of the Congo,PRIMAR,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,,9.9,,COD
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),208,Denmark,GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,76.3,,,,81.86,,,,80.32,,,,74.73,,DNK
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),208,Denmark,GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,,,,96.51,,,,,98.57,,,,,97.38,,,,,DNK
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),208,Denmark,GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,,,,75.4,,,,81.16,,,,79.15,,,,74.41,,DNK
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),208,Denmark,GRAD23,G,FEMALE,SKILL_READ,PERCENT,,,,,97.21,,,,,98.8,,,,,97.59,,,,,DNK
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),208,Denmark,GRAD23,G,MALE,SKILL_MATH,PERCENT,,,,,,77.56,,,,82.59,,,,81.45,,,,75.55,,DNK
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),208,Denmark,GRAD23,G,MALE,SKILL_READ,PERCENT,,,,,95.88,,,,,98.34,,,,,97.21,,,,,DNK
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),208,Denmark,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,86.17,,84.59,,86.37,,,82.95,,,83.16,,,86.43,,,85.43,,,DNK
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),208,Denmark,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,82.09,,83.48,,83.99,,,84.78,,,85.36,,,85,,,84,,,DNK
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),208,Denmark,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,85.48,,82.62,,84.82,,,80.6,,,81.42,,,85.75,,,85.74,,,DNK
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),208,Denmark,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,86.65,,87.3,,88.63,,,88.53,,,89.93,,,87.96,,,88.92,,,DNK
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),208,Denmark,LOWSEC,G,MALE,SKILL_MATH,PERCENT,87.16,,86.64,,87.93,,,85.34,,,84.89,,,87.1,,,85.12,,,DNK
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),208,Denmark,LOWSEC,G,MALE,SKILL_READ,PERCENT,78.24,,79.52,,79.29,,,80.96,,,80.83,,,82.07,,,79.09,,,DNK
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),214,Dominican Republic,GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,9.46,,,,,,,25.44,,,,,,19.89,,DOM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),214,Dominican Republic,GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,,,,21.89,,,,,,,44.23,,,,,,27.04,,DOM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),214,Dominican Republic,GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,,,11.11,,,,,,,27.41,,,,,,23.77,,DOM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),214,Dominican Republic,GRAD23,G,FEMALE,SKILL_READ,PERCENT,,,,,26.22,,,,,,,48.06,,,,,,33.42,,DOM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),214,Dominican Republic,GRAD23,G,MALE,SKILL_MATH,PERCENT,,,,,9.03,,,,,,,23.3,,,,,,16.62,,DOM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),214,Dominican Republic,GRAD23,G,MALE,SKILL_READ,PERCENT,,,,,20.54,,,,,,,39.97,,,,,,21.58,,DOM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),214,Dominican Republic,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,,9.45,,,9.44,,,DOM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),214,Dominican Republic,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,,27.86,,,20.94,,,DOM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),214,Dominican Republic,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,9.2,,,9.15,,,DOM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),214,Dominican Republic,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,32.86,,,25.7,,,DOM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),214,Dominican Republic,LOWSEC,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,9.72,,,9.74,,,DOM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),214,Dominican Republic,LOWSEC,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,22.69,,,16.15,,,DOM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),214,Dominican Republic,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,7.09,,,,,,,12.34,,,,,,2.16,,DOM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),214,Dominican Republic,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,10.58,,,,,,,20.62,,,,,,16.39,,DOM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),214,Dominican Republic,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,6.31,,,,,,,11.77,,,,,,2.17,,DOM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),214,Dominican Republic,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,,,,12.22,,,,,,,21.81,,,,,,20.71,,DOM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),214,Dominican Republic,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,8.61,,,,,,,12.87,,,,,,2.16,,DOM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),214,Dominican Republic,PRIMAR,G,MALE,SKILL_READ,PERCENT,,,,,9.04,,,,,,,19.38,,,,,,12.13,,DOM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),218,Ecuador,GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,40.18,,,,,,,64.7,,,,,,56.98,,ECU
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),218,Ecuador,GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,,,,47.91,,,,,,,74.47,,,,,,58.05,,ECU
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),218,Ecuador,GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,,,40.6,,,,,,,63.19,,,,,,56.75,,ECU
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),218,Ecuador,GRAD23,G,FEMALE,SKILL_READ,PERCENT,,,,,49.82,,,,,,,74.56,,,,,,60.28,,ECU
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),218,Ecuador,GRAD23,G,MALE,SKILL_MATH,PERCENT,,,,,39.58,,,,,,,66.1,,,,,,57.22,,ECU
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),218,Ecuador,GRAD23,G,MALE,SKILL_READ,PERCENT,,,,,46.03,,,,,,,74.37,,,,,,55.81,,ECU
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),218,Ecuador,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,29.07,,,,ECU
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),218,Ecuador,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,49.42,,,,ECU
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),218,Ecuador,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,23.98,,,,ECU
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),218,Ecuador,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,51.79,,,,ECU
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),218,Ecuador,LOWSEC,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,34,,,,ECU
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),218,Ecuador,LOWSEC,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,47.12,,,,ECU
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),218,Ecuador,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,25.75,,,,,,,48.37,,,,,,22.91,,ECU
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),218,Ecuador,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,22.36,,,,,,,37.93,,,,,,26.11,,ECU
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),218,Ecuador,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,25.95,,,,,,,46.72,,,,,,22.61,,ECU
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),218,Ecuador,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,,,,23.57,,,,,,,38,,,,,,28.04,,ECU
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),218,Ecuador,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,25.82,,,,,,,49.78,,,,,,23.21,,ECU
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),218,Ecuador,PRIMAR,G,MALE,SKILL_READ,PERCENT,,,,,20.95,,,,,,,37.87,,,,,,24.2,,ECU
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),818,Egypt,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,,,23.69,,,21.1,,,,,,,,21.32,,,,26.84,,EGY
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),818,Egypt,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,,,23.45,,,22.63,,,,,,,,22.67,,,,28.56,,EGY
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),818,Egypt,LOWSEC,G,MALE,SKILL_MATH,PERCENT,,,23.99,,,19.63,,,,,,,,19.8,,,,24.76,,EGY
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),222,El Salvador,GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,44.69,,,,,,,,,,,,,50.15,,SLV
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),222,El Salvador,GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,,,,65.6,,,,,,,,,,,,,56.39,,SLV
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),222,El Salvador,GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,,,41.98,,,,,,,,,,,,,49.44,,SLV
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),222,El Salvador,GRAD23,G,FEMALE,SKILL_READ,PERCENT,,,,,66.45,,,,,,,,,,,,,61.22,,SLV
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),222,El Salvador,GRAD23,G,MALE,SKILL_MATH,PERCENT,,,,,47.3,,,,,,,,,,,,,50.83,,SLV
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),222,El Salvador,GRAD23,G,MALE,SKILL_READ,PERCENT,,,,,64.94,,,,,,,,,,,,,51.66,,SLV
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),222,El Salvador,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,3.47,,,,,,,,,,,,,,SLV
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),222,El Salvador,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,,,,,,2.62,,,,,,,,,,,,,,SLV
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),222,El Salvador,LOWSEC,G,MALE,SKILL_MATH,PERCENT,,,,,,4.42,,,,,,,,,,,,,,SLV
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),222,El Salvador,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,27.26,,,,,,,,,,,,,7.54,,SLV
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),222,El Salvador,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,33.53,,,,,,,,,,,,,29.33,,SLV
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),222,El Salvador,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,24.7,,,,,,,,,,,,,6.91,,SLV
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),222,El Salvador,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,,,,33.1,,,,,,,,,,,,,32.5,,SLV
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),222,El Salvador,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,30.13,,,,,,,,,,,,,8.14,,SLV
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),222,El Salvador,PRIMAR,G,MALE,SKILL_READ,PERCENT,,,,,34.06,,,,,,,,,,,,,26.32,,SLV
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),233,Estonia,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,87.92,,,87.36,,,89.46,,,88.78,,,89.78,,,EST
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),233,Estonia,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,,,,,86.36,,,86.67,,,90.88,,,89.36,,,88.95,,,EST
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),233,Estonia,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,89.65,,,89.69,,,EST
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),233,Estonia,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,93.1,,,92.36,,,EST
